"","Date","Soybean","Year","Month","Quarter","Oil","CPI","PPI","US_GDP","CHN_GDP","D0","D1","D2","D3","D4"
"1831",2009-04-15,10.35,2009,4,2,49.26,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1832",2009-04-16,10.585,2009,4,2,49.97,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1833",2009-04-17,10.51,2009,4,2,50.36,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1834",2009-04-20,10.185,2009,4,2,45.82,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1835",2009-04-21,10.38,2009,4,2,46.65,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1836",2009-04-22,10.46,2009,4,2,47.41,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1837",2009-04-23,10.3775,2009,4,2,48.46,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1838",2009-04-24,10.4025,2009,4,2,50.65,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1839",2009-04-27,10.032,2009,4,2,49.29,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1840",2009-04-28,9.869,2009,4,2,49.01,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1841",2009-04-29,10.286,2009,4,2,50.19,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1842",2009-04-30,10.58,2009,4,2,50.35,212.709,169.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1843",2009-05-01,10.91,2009,5,2,52.18,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1844",2009-05-04,11.035,2009,5,2,54.45,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1845",2009-05-05,11.01,2009,5,2,53.81,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1846",2009-05-06,11.18,2009,5,2,56.29,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1847",2009-05-07,11.02,2009,5,2,56.67,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1848",2009-05-08,11.115,2009,5,2,58.58,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1849",2009-05-11,11.16,2009,5,2,57.79,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1850",2009-05-12,11.175,2009,5,2,58.81,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1851",2009-05-13,11.28,2009,5,2,58,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1852",2009-05-14,11.475,2009,5,2,58.58,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1853",2009-05-15,11.305,2009,5,2,56.52,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1854",2009-05-18,11.465,2009,5,2,58.99,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1855",2009-05-19,11.62,2009,5,2,59.52,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1856",2009-05-20,11.69,2009,5,2,61.45,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1857",2009-05-21,11.75,2009,5,2,60.49,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1858",2009-05-22,11.66,2009,5,2,61.15,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1859",2009-05-26,11.855,2009,5,2,62.48,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1860",2009-05-27,11.87,2009,5,2,63.41,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1861",2009-05-28,11.79,2009,5,2,65.09,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1862",2009-05-29,11.84,2009,5,2,66.31,213.022,170.8,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1863",2009-06-01,12.185,2009,6,2,68.59,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1864",2009-06-02,12.09,2009,6,2,68.58,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1865",2009-06-03,11.82,2009,6,2,66.14,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1866",2009-06-04,12.3,2009,6,2,68.8,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1867",2009-06-05,12.255,2009,6,2,68.43,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1868",2009-06-08,12.325,2009,6,2,68.05,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1869",2009-06-09,12.435,2009,6,2,70.02,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1870",2009-06-10,12.46,2009,6,2,71.38,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1871",2009-06-11,12.67,2009,6,2,72.69,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1872",2009-06-12,12.455,2009,6,2,72.13,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1873",2009-06-15,11.97,2009,6,2,70.54,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1874",2009-06-16,12.0125,2009,6,2,70.47,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1875",2009-06-17,12.0625,2009,6,2,71.07,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1876",2009-06-18,12.1375,2009,6,2,71.42,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1877",2009-06-19,11.79,2009,6,2,69.6,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1878",2009-06-22,11.515,2009,6,2,67.09,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1879",2009-06-23,11.79,2009,6,2,68.81,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1880",2009-06-24,11.85,2009,6,2,68.14,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1881",2009-06-25,11.822,2009,6,2,69.7,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1882",2009-06-26,11.718,2009,6,2,69.16,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1883",2009-06-29,11.592,2009,6,2,71.47,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1884",2009-06-30,11.4065,2009,6,2,69.82,214.79,174.1,15134.117,5101702.432883,4980.76,735.3,67.89,4.34,0
"1885",2009-07-01,11.605,2009,7,3,69.32,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1886",2009-07-02,11.54,2009,7,3,66.68,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1887",2009-07-06,11.185,2009,7,3,64.06,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1888",2009-07-07,10.535,2009,7,3,62.88,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1889",2009-07-08,10.15,2009,7,3,60.15,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1890",2009-07-09,10.475,2009,7,3,60.36,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1891",2009-07-10,10.4475,2009,7,3,59.93,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1892",2009-07-13,10.185,2009,7,3,59.69,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1893",2009-07-14,10.345,2009,7,3,59.62,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1894",2009-07-15,10.205,2009,7,3,61.49,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1895",2009-07-16,9.76,2009,7,3,62.07,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1896",2009-07-17,10.095,2009,7,3,63.56,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1897",2009-07-20,10.33,2009,7,3,63.93,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1898",2009-07-21,10.145,2009,7,3,64.81,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1899",2009-07-22,10.185,2009,7,3,64.58,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1900",2009-07-23,10.235,2009,7,3,66.1,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1901",2009-07-24,10.21,2009,7,3,66.96,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1902",2009-07-27,10.2125,2009,7,3,68.34,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1903",2009-07-28,10.372,2009,7,3,67.24,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1904",2009-07-29,10.201,2009,7,3,63.42,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1905",2009-07-30,10.687,2009,7,3,66.9,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1906",2009-07-31,10.62,2009,7,3,69.26,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1907",2009-08-03,10.885,2009,8,3,71.59,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1908",2009-08-04,10.835,2009,8,3,71.4,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1909",2009-08-05,10.88,2009,8,3,71.97,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1910",2009-08-06,10.795,2009,8,3,71.96,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1911",2009-08-07,10.905,2009,8,3,70.97,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1912",2009-08-10,10.675,2009,8,3,70.59,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1913",2009-08-11,10.975,2009,8,3,69.46,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1914",2009-08-12,10.925,2009,8,3,70.08,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1915",2009-08-13,10.6525,2009,8,3,70.57,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1916",2009-08-14,10.245,2009,8,3,67.51,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1917",2009-08-17,9.88,2009,8,3,66.72,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1918",2009-08-18,9.955,2009,8,3,69.22,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1919",2009-08-19,9.97,2009,8,3,72.54,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1920",2009-08-20,9.9925,2009,8,3,72.4,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1921",2009-08-21,10.23,2009,8,3,73.12,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1922",2009-08-24,10.8,2009,8,3,73.68,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1923",2009-08-25,10.91,2009,8,3,71.6,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1924",2009-08-26,10.717,2009,8,3,71.38,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1925",2009-08-27,10.6695,2009,8,3,72.49,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1926",2009-08-28,10.609,2009,8,3,72.72,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1927",2009-08-31,10.036,2009,8,3,69.97,214.726,172.5,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1928",2009-09-01,9.555,2009,9,3,68.11,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1929",2009-09-02,9.51,2009,9,3,68.03,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1930",2009-09-03,9.415,2009,9,3,67.9,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1931",2009-09-04,9.22,2009,9,3,67.95,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1932",2009-09-08,9.365,2009,9,3,71.08,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1933",2009-09-09,9.285,2009,9,3,71.27,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1934",2009-09-10,9.265,2009,9,3,71.95,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1935",2009-09-11,9.03,2009,9,3,69.34,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1936",2009-09-14,9.09,2009,9,3,68.86,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1937",2009-09-15,9.6,2009,9,3,70.81,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1938",2009-09-16,9.505,2009,9,3,72.5,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1939",2009-09-17,9.53,2009,9,3,72.48,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1940",2009-09-18,9.41,2009,9,3,71.95,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1941",2009-09-21,9.135,2009,9,3,69.74,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1942",2009-09-22,9.22,2009,9,3,71.5,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1943",2009-09-23,9.205,2009,9,3,68.74,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1944",2009-09-24,9.195,2009,9,3,65.74,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1945",2009-09-25,9.26,2009,9,3,65.91,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1946",2009-09-28,9.195,2009,9,3,66.69,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1947",2009-09-29,9.17,2009,9,3,66.56,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1948",2009-09-30,9.27,2009,9,3,70.46,215.861,174.1,15189.222,5101702.432883,4980.76,735.3,67.89,4.34,0
"1949",2009-10-01,9.18,2009,10,4,70.67,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1950",2009-10-02,8.85,2009,10,4,69.8,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1951",2009-10-05,8.85,2009,10,4,70.26,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1952",2009-10-06,9.1,2009,10,4,70.71,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1953",2009-10-07,9.12,2009,10,4,69.6,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1954",2009-10-08,9.36,2009,10,4,71.69,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1955",2009-10-09,9.64,2009,10,4,71.75,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1956",2009-10-12,9.99,2009,10,4,73.24,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1957",2009-10-13,9.93,2009,10,4,74.1,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1958",2009-10-14,9.94,2009,10,4,75.2,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1959",2009-10-15,9.83,2009,10,4,77.55,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1960",2009-10-16,9.775,2009,10,4,78.54,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1961",2009-10-19,9.9625,2009,10,4,79.47,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1962",2009-10-20,9.825,2009,10,4,78.87,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1963",2009-10-21,10.085,2009,10,4,81.03,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1964",2009-10-22,10.055,2009,10,4,80.82,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1965",2009-10-23,10.06,2009,10,4,80.11,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1966",2009-10-26,9.865,2009,10,4,78.61,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1967",2009-10-27,9.741,2009,10,4,79.45,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1968",2009-10-28,9.693,2009,10,4,77.39,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1969",2009-10-29,9.864,2009,10,4,79.84,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1970",2009-10-30,9.768,2009,10,4,77.04,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1971",2009-11-02,9.98,2009,11,4,78.08,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1972",2009-11-03,10.105,2009,11,4,79.58,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1973",2009-11-04,9.99,2009,11,4,80.3,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1974",2009-11-05,9.72,2009,11,4,79.64,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1975",2009-11-06,9.55,2009,11,4,77.4,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1976",2009-11-09,9.72,2009,11,4,79.44,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1977",2009-11-10,9.68,2009,11,4,79.01,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1978",2009-11-11,9.72,2009,11,4,79.16,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1979",2009-11-12,9.9,2009,11,4,77.25,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1980",2009-11-13,9.87,2009,11,4,76.34,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1981",2009-11-16,10.1,2009,11,4,78.91,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1982",2009-11-17,10.295,2009,11,4,79.08,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1983",2009-11-18,10.27,2009,11,4,79.55,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1984",2009-11-19,10.39,2009,11,4,77.47,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1985",2009-11-20,10.46,2009,11,4,76.83,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1986",2009-11-23,10.42,2009,11,4,76.49,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1987",2009-11-24,10.46,2009,11,4,74.88,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1988",2009-11-25,10.545,2009,11,4,77.25,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1989",2009-11-27,10.53,2009,11,4,75.95,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1990",2009-11-30,10.605,2009,11,4,77.19,216.509,175.2,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1991",2009-12-01,10.595,2009,12,4,78.39,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1992",2009-12-02,10.34,2009,12,4,76.62,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1993",2009-12-03,10.47,2009,12,4,76.42,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1994",2009-12-04,10.43,2009,12,4,75.41,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1995",2009-12-07,10.53,2009,12,4,73.89,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1996",2009-12-08,10.44,2009,12,4,72.59,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1997",2009-12-09,10.285,2009,12,4,70.67,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1998",2009-12-10,10.27,2009,12,4,70.54,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"1999",2009-12-11,10.35,2009,12,4,69.86,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2000",2009-12-14,10.55,2009,12,4,69.48,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2001",2009-12-15,10.55,2009,12,4,70.62,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2002",2009-12-16,10.595,2009,12,4,72.64,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2003",2009-12-17,10.22,2009,12,4,72.58,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2004",2009-12-18,10.12,2009,12,4,73.3,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2005",2009-12-21,10.01,2009,12,4,72.71,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2006",2009-12-22,9.91,2009,12,4,73.48,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2007",2009-12-23,10.0125,2009,12,4,76.03,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2008",2009-12-24,9.995,2009,12,4,76.83,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2009",2009-12-28,10.308,2009,12,4,78.67,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2010",2009-12-29,10.416,2009,12,4,78.87,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2011",2009-12-30,10.412,2009,12,4,79.35,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2012",2009-12-31,10.4675,2009,12,4,79.39,217.347,178.1,15356.058,5101702.432883,4980.76,735.3,67.89,4.34,0
"2013",2010-01-04,10.58,2010,1,1,81.52,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2014",2010-01-05,10.61,2010,1,1,81.74,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2015",2010-01-06,10.59,2010,1,1,83.12,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2016",2010-01-07,10.26,2010,1,1,82.6,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2017",2010-01-08,10.22,2010,1,1,82.74,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2018",2010-01-11,10.105,2010,1,1,82.54,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2019",2010-01-12,9.78,2010,1,1,80.79,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2020",2010-01-13,9.925,2010,1,1,79.66,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2021",2010-01-14,9.84,2010,1,1,79.35,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2022",2010-01-15,9.74,2010,1,1,77.96,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2023",2010-01-19,9.635,2010,1,1,78.98,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2024",2010-01-20,9.5,2010,1,1,77.42,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2025",2010-01-21,9.54,2010,1,1,75.84,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2026",2010-01-22,9.515,2010,1,1,74.25,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2027",2010-01-25,9.405,2010,1,1,74.9,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2028",2010-01-26,9.475,2010,1,1,74.67,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2029",2010-01-27,9.29,2010,1,1,73.64,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2030",2010-01-28,9.3175,2010,1,1,73.62,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2031",2010-01-29,9.14,2010,1,1,72.85,217.347,178.1,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2032",2010-02-01,9.0975,2010,2,1,74.41,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2033",2010-02-02,9.255,2010,2,1,77.21,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2034",2010-02-03,9.08,2010,2,1,76.96,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2035",2010-02-04,9.14,2010,2,1,73.13,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2036",2010-02-05,9.135,2010,2,1,71.15,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2037",2010-02-08,9.295,2010,2,1,71.87,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2038",2010-02-09,9.245,2010,2,1,73.71,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2039",2010-02-10,9.375,2010,2,1,74.48,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2040",2010-02-11,9.43,2010,2,1,75.23,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2041",2010-02-12,9.45,2010,2,1,74.11,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2042",2010-02-16,9.655,2010,2,1,76.98,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
"2043",2010-02-17,9.515,2010,2,1,77.27,217.281,181,15356.058,6087164.527421,8031.22,3282.77,1322.58,175.87,0
